Date and time,Voltage AC L1 | Symo Advanced 20.0-3-M (1),Voltage AC L2 | Symo Advanced 20.0-3-M (1),Voltage AC L3 | Symo Advanced 20.0-3-M (1),Consumed directly,Consumption,Energy from grid,Energy to grid,PV production,
[dd.MM.yyyy HH:mm],[V],[V],[V],[Wh],[Wh],[Wh],[Wh],[Wh],
20.06.2024 06:45, 239.70   , 238.40   , 233.80   ,  69.61   , 283.61   , 214.00   ,   0.00   ,  69.61   ,
20.06.2024 06:50, 239.297  , 237.899  , 233.596  ,  74.30   , 252.30   , 178.00   ,   0.00   ,  74.30   ,
20.06.2024 06:55, 238.80   , 237.80   , 233.00   ,  63.35   , 233.35   , 170.00   ,   0.00   ,  63.35   ,
20.06.2024 07:00, 238.50   , 236.695  , 232.901  ,  62.34   , 232.34   , 170.00   ,   0.00   ,  62.34   ,
20.06.2024 07:05, 238.497  , 235.994  , 233.096  ,  81.27   , 121.27   ,  40.00   ,   0.00   ,  81.27   ,
20.06.2024 07:10, 238.10   , 235.10   , 232.50   ,  78.42   , 186.42   , 108.00   ,   0.00   ,  78.42   ,
20.06.2024 07:15, 238.099  , 235.496  , 232.596  ,  80.93   , 234.93   , 154.00   ,   0.00   ,  80.93   ,
20.06.2024 07:20, 238.00   , 234.90   , 232.00   ,  80.00   , 248.00   , 168.00   ,   0.00   ,  80.00   ,
20.06.2024 07:25, 237.801  , 234.80   , 231.80   ,  92.28   , 166.28   ,  74.00   ,   0.00   ,  92.28   ,
20.06.2024 07:30, 237.90   , 234.80   , 231.80   ,  97.23   , 107.23   ,  10.00   ,   0.00   ,  97.23   ,
20.06.2024 07:35, 237.799  , 235.793  , 232.098  ,  92.60   , 102.60   ,  10.00   ,   0.00   ,  92.60   ,
20.06.2024 07:40, 237.70   , 234.80   , 231.80   ,  96.08   , 104.08   ,   8.00   ,   0.00   ,  96.08   ,
20.06.2024 07:45, 238.104  , 234.801  , 232.603  ,  98.67   , 110.67   ,  12.00   ,   0.00   ,  98.67   ,
20.06.2024 07:50, 238.70   , 234.90   , 233.10   , 334.64   , 352.64   ,  18.00   ,   0.00   , 334.64   ,
20.06.2024 07:55, 239.302  , 234.703  , 233.304  , 265.40   , 275.40   ,  10.00   ,   0.00   , 265.40   ,
20.06.2024 08:00, 239.60   , 235.20   , 233.90   , 258.67   , 268.67   ,  10.00   ,   0.00   , 258.67   ,
20.06.2024 08:05, 239.796  , 235.201  , 233.797  , 224.68   , 236.68   ,  12.00   ,   0.00   , 224.68   ,
20.06.2024 08:10, 239.20   , 235.40   , 233.40   , 130.85   , 144.85   ,  14.00   ,   0.00   , 130.85   ,
20.06.2024 08:15, 238.699  , 234.599  , 233.496  , 284.80   , 306.80   ,  22.00   ,   0.00   , 284.80   ,
20.06.2024 08:20, 238.60   , 234.50   , 232.90   , 285.05   , 303.05   ,  18.00   ,   0.00   , 285.05   ,
20.06.2024 08:25, 238.101  , 234.50   , 232.899  , 277.14   , 289.14   ,  12.00   ,   0.00   , 277.14   ,
20.06.2024 08:30, 238.30   , 234.50   , 232.70   , 250.93   , 260.93   ,  10.00   ,   0.00   , 250.93   ,
20.06.2024 08:35, 238.199  , 233.206  , 232.995  , 126.45   , 138.45   ,  12.00   ,   0.00   , 126.45   ,
20.06.2024 08:40, 238.00   , 234.10   , 232.30   , 220.82   , 244.82   ,  24.00   ,   0.00   , 220.82   ,
20.06.2024 08:45, 237.998  , 234.097  , 232.699  , 493.91   , 521.91   ,  28.00   ,   0.00   , 493.91   ,
20.06.2024 08:50, 237.70   , 233.70   , 232.60   , 588.16   , 604.16   ,  16.00   ,   0.00   , 588.16   ,
20.06.2024 08:55, 236.898  , 232.501  , 232.395  , 574.99   , 590.99   ,  16.00   ,   0.00   , 574.99   ,
20.06.2024 09:00, 236.60   , 232.70   , 231.60   , 580.59   , 594.59   ,  14.00   ,   0.00   , 580.59   ,
20.06.2024 09:05, 235.892  , 231.996  , 230.991  , 615.73   , 629.73   ,  14.00   ,   0.00   , 615.73   ,
20.06.2024 09:10, 234.70   , 231.40   , 229.60   , 615.91   , 627.91   ,  12.00   ,   0.00   , 615.91   ,
20.06.2024 09:15, 234.10   , 230.697  , 229.399  , 669.15   , 685.15   ,  16.00   ,   0.00   , 669.15   ,
20.06.2024 09:20, 234.10   , 230.30   , 229.30   , 793.29   , 819.29   ,  26.00   ,   0.00   , 793.29   ,
20.06.2024 09:25, 233.797  , 229.801  , 228.597  , 845.50   , 869.50   ,  24.00   ,   0.00   , 845.50   ,
20.06.2024 09:30, 233.40   , 230.00   , 228.20   , 833.15   , 851.15   ,  18.00   ,   0.00   , 833.15   ,
20.06.2024 09:35, 232.783  , 228.991  , 227.982  , 867.58   ,1009.58   , 142.00   ,   0.00   , 867.58   ,
20.06.2024 09:40, 230.30   , 227.70   , 225.30   , 346.63   ,1018.63   , 672.00   ,   0.00   , 346.63   ,
20.06.2024 09:45, 229.908  , 226.909  , 225.107  , 377.76   ,1011.76   , 634.00   ,   0.00   , 377.76   ,
20.06.2024 09:50, 231.10   , 228.30   , 226.10   , 918.75   , 938.75   ,  20.00   ,   0.00   , 918.75   ,
20.06.2024 09:55, 229.999  , 227.998  , 226.094  , 851.69   , 865.69   ,  14.00   ,   0.00   , 851.69   ,
20.06.2024 10:00, 229.80   , 227.70   , 225.20   , 893.78   , 921.78   ,  28.00   ,   0.00   , 893.78   ,
20.06.2024 10:05, 229.795  , 227.793  , 225.095  , 808.45   , 828.45   ,  20.00   ,   0.00   , 808.45   ,
20.06.2024 10:10, 229.10   , 226.80   , 224.40   , 712.67   , 732.67   ,  20.00   ,   0.00   , 712.67   ,
20.06.2024 10:15, 228.903  , 226.102  , 224.405  , 704.04   , 722.04   ,  18.00   ,   0.00   , 704.04   ,
20.06.2024 10:20, 229.40   , 226.40   , 225.10   , 790.16   , 810.16   ,  20.00   ,   0.00   , 790.16   ,
20.06.2024 10:25, 229.50   , 226.198  , 225.198  , 835.45   , 855.45   ,  20.00   ,   0.00   , 835.45   ,
20.06.2024 10:30, 229.50   , 225.90   , 224.90   , 838.79   , 858.79   ,  20.00   ,   0.00   , 838.79   ,
20.06.2024 10:35, 229.699  , 225.905  , 225.003  , 832.56   , 850.56   ,  18.00   ,   0.00   , 832.56   ,
20.06.2024 10:40, 229.50   , 226.70   , 225.50   , 912.03   , 942.03   ,  30.00   ,   0.00   , 912.03   ,
20.06.2024 10:45, 229.299  , 226.795  , 224.901  , 877.13   , 897.13   ,  20.00   ,   0.00   , 877.13   ,
20.06.2024 10:50, 229.10   , 226.10   , 225.10   , 963.66   , 987.66   ,  24.00   ,   0.00   , 963.66   ,
20.06.2024 10:55, 229.603  , 226.501  , 225.303  , 909.86   , 929.86   ,  20.00   ,   0.00   , 909.86   ,
20.06.2024 11:00, 230.10   , 226.60   , 225.70   , 918.25   , 942.25   ,  24.00   ,   0.00   , 918.25   ,
20.06.2024 11:05, 229.995  , 227.695  , 226.093  , 916.79   , 938.79   ,  22.00   ,   0.00   , 916.79   ,
20.06.2024 11:10, 229.30   , 227.00   , 225.10   , 800.07   , 818.07   ,  18.00   ,   0.00   , 800.07   ,
20.06.2024 11:15, 229.20   , 226.901  , 225.199  , 765.50   , 787.50   ,  22.00   ,   0.00   , 765.50   ,
20.06.2024 11:20, 229.20   , 227.00   , 225.10   , 728.59   , 750.59   ,  22.00   ,   0.00   , 728.59   ,
20.06.2024 11:25, 229.599  , 228.189  , 225.102  , 765.87   , 787.87   ,  22.00   ,   0.00   , 765.87   ,
20.06.2024 11:30, 229.40   , 226.60   , 225.40   , 758.39   , 778.39   ,  20.00   ,   0.00   , 758.39   ,
20.06.2024 11:35, 229.101  , 226.192  , 225.203  , 734.73   , 750.73   ,  16.00   ,   0.00   , 734.73   ,
20.06.2024 11:40, 229.20   , 225.00   , 225.70   , 827.61   , 853.61   ,  26.00   ,   0.00   , 827.61   ,
20.06.2024 11:45, 228.693  , 225.589  , 224.993  , 769.80   , 797.80   ,  28.00   ,   0.00   , 769.80   ,
20.06.2024 11:50, 227.70   , 224.00   , 223.90   , 475.35   , 917.35   , 442.00   ,   0.00   , 475.35   ,
20.06.2024 11:55, 227.505  , 223.705  , 223.305  , 479.23   , 887.23   , 408.00   ,   0.00   , 479.23   ,
20.06.2024 12:00, 228.20   , 224.40   , 224.10   , 744.75   , 804.75   ,  60.00   ,   0.00   , 744.75   ,
20.06.2024 12:05, 228.702  , 225.601  , 225.001  , 675.88   , 783.88   , 108.00   ,   2.00   , 677.88   ,
20.06.2024 12:10, 229.00   , 225.80   , 225.20   , 752.74   , 768.74   ,  16.00   ,   0.00   , 752.74   ,
20.06.2024 12:15, 228.699  , 225.395  , 225.095  , 840.67   , 860.67   ,  20.00   ,   0.00   , 840.67   ,
20.06.2024 12:20, 228.60   , 224.70   , 224.40   , 752.53   , 774.53   ,  22.00   ,   2.00   , 754.53   ,
20.06.2024 12:25, 228.805  , 224.90   , 224.104  , 728.63   , 748.63   ,  20.00   ,   0.00   , 728.63   ,
20.06.2024 12:30, 229.60   , 224.90   , 224.70   , 719.75   , 741.75   ,  22.00   ,   0.00   , 719.75   ,
20.06.2024 12:35, 229.801  , 226.296  , 225.804  , 784.72   , 806.72   ,  22.00   ,   0.00   , 784.72   ,
20.06.2024 12:40, 230.00   , 225.70   , 226.40   , 744.12   , 768.12   ,  24.00   ,   0.00   , 744.12   ,
20.06.2024 12:45, 228.901  , 225.40   , 225.503  , 415.30   , 749.30   , 334.00   ,   0.00   , 415.30   ,
20.06.2024 12:50, 229.10   , 225.40   , 226.00   , 489.08   , 781.08   , 292.00   ,   0.00   , 489.08   ,
20.06.2024 12:55, 229.903  , 226.105  , 226.909  , 638.75   , 698.75   ,  60.00   ,   0.00   , 638.75   ,
20.06.2024 13:00, 230.30   , 226.80   , 228.20   , 843.49   , 865.49   ,  22.00   ,   0.00   , 843.49   ,
20.06.2024 13:05, 232.205  , 228.508  , 230.402  , 828.79   , 850.79   ,  22.00   ,   0.00   , 828.79   ,
20.06.2024 13:10, 233.00   , 229.70   , 230.70   , 643.49   , 653.49   ,  10.00   ,   0.00   , 643.49   ,
20.06.2024 13:15, 232.101  , 228.899  , 230.792  , 525.38   , 541.38   ,  16.00   ,   0.00   , 525.38   ,
20.06.2024 13:20, 232.30   , 228.80   , 229.60   , 336.63   , 346.63   ,  10.00   ,   0.00   , 336.63   ,
20.06.2024 13:25, 231.903  , 229.301  , 228.303  , 320.10   , 662.10   , 342.00   ,   0.00   , 320.10   ,
20.06.2024 13:30, 232.40   , 229.50   , 228.80   , 410.66   , 546.66   , 136.00   ,   0.00   , 410.66   ,
20.06.2024 13:35, 232.699  , 230.595  , 229.503  , 650.26   , 670.26   ,  20.00   ,   0.00   , 650.26   ,
20.06.2024 13:40, 232.50   , 229.90   , 230.00   , 669.33   , 687.33   ,  18.00   ,   0.00   , 669.33   ,
20.06.2024 13:45, 231.595  , 229.101  , 228.897  , 552.77   , 572.77   ,  20.00   ,   0.00   , 552.77   ,
20.06.2024 13:50, 230.90   , 229.20   , 228.50   , 621.01   , 637.01   ,  16.00   ,   0.00   , 621.01   ,
20.06.2024 13:55, 230.201  , 229.10   , 227.699  , 670.94   , 688.94   ,  18.00   ,   0.00   , 670.94   ,
20.06.2024 14:00, 230.40   , 229.10   , 227.50   , 721.67   , 735.67   ,  14.00   ,   0.00   , 721.67   ,
20.06.2024 14:05, 230.498  , 229.698  , 227.595  , 730.39   , 748.39   ,  18.00   ,   0.00   , 730.39   ,
20.06.2024 14:10, 230.20   , 229.40   , 226.80   , 869.03   , 891.03   ,  22.00   ,   0.00   , 869.03   ,
20.06.2024 14:15, 229.997  , 228.796  , 226.10   , 994.74   ,1016.74   ,  22.00   ,   0.00   , 994.74   ,
20.06.2024 14:20, 229.50   , 228.20   , 226.10   , 800.94   , 816.94   ,  16.00   ,   0.00   , 800.94   ,
20.06.2024 14:25, 229.10   , 229.195  , 225.303  , 770.41   , 790.41   ,  20.00   ,   0.00   , 770.41   ,
20.06.2024 14:30, 229.10   , 228.50   , 225.70   , 929.05   , 959.05   ,  30.00   ,   0.00   , 929.05   ,
20.06.2024 14:35, 227.991  , 227.195  , 223.699  , 660.27   ,1056.27   , 396.00   ,   0.00   , 660.27   ,
20.06.2024 14:40, 226.60   , 226.40   , 223.50   , 319.20   , 719.20   , 400.00   ,   0.00   , 319.20   ,
20.06.2024 14:45, 226.30   , 225.801  , 223.498  , 338.84   , 806.84   , 468.00   ,   0.00   , 338.84   ,
20.06.2024 14:50, 226.30   , 226.00   , 223.20   , 351.13   , 839.13   , 488.00   ,   0.00   , 351.13   ,
20.06.2024 14:55, 226.601  , 225.697  , 224.001  , 385.83   , 897.83   , 512.00   ,   0.00   , 385.83   ,
20.06.2024 15:00, 226.80   , 225.20   , 224.10   , 342.56   , 916.56   , 574.00   ,   0.00   , 342.56   ,
20.06.2024 15:05, 226.501  , 224.903  , 223.704  , 271.39   , 989.39   , 718.00   ,   0.00   , 271.39   ,
20.06.2024 15:10, 226.70   , 225.30   , 224.30   , 249.72   , 941.72   , 692.00   ,   0.00   , 249.72   ,
20.06.2024 15:15, 226.099  , 224.50   , 223.398  , 244.56   ,1002.56   , 758.00   ,   0.00   , 244.56   ,
20.06.2024 15:20, 225.90   , 224.50   , 223.10   , 295.66   , 935.66   , 640.00   ,   0.00   , 295.66   ,
20.06.2024 15:25, 226.399  , 224.597  , 222.997  , 305.94   , 979.94   , 674.00   ,   0.00   , 305.94   ,
20.06.2024 15:30, 226.30   , 224.20   , 222.60   , 377.91   , 929.91   , 552.00   ,   0.00   , 377.91   ,
20.06.2024 15:35, 226.901  , 224.106  , 223.993  , 271.74   , 989.74   , 718.00   ,   0.00   , 271.74   ,
20.06.2024 15:40, 227.10   , 225.00   , 223.00   , 292.35   , 850.35   , 558.00   ,   0.00   , 292.35   ,
20.06.2024 15:45, 227.704  , 224.80   , 223.003  , 285.18   , 949.18   , 664.00   ,   0.00   , 285.18   ,
20.06.2024 15:50, 228.30   , 224.80   , 223.50   , 269.29   , 889.29   , 620.00   ,   0.00   , 269.29   ,
20.06.2024 15:55, 228.00   , 224.803  , 223.004  , 249.92   ,1039.92   , 790.00   ,   0.00   , 249.92   ,
20.06.2024 16:00, 228.00   , 225.30   , 223.60   , 215.62   , 913.62   , 698.00   ,   0.00   , 215.62   ,
20.06.2024 16:05, 228.107  , 225.601  , 223.903  , 217.61   ,1005.61   , 788.00   ,   0.00   , 217.61   ,
20.06.2024 16:10, 229.20   , 225.80   , 224.30   , 230.07   , 890.07   , 660.00   ,   0.00   , 230.07   ,
20.06.2024 16:15, 228.798  , 226.094  , 223.599  , 235.71   , 849.71   , 614.00   ,   0.00   , 235.71   ,
20.06.2024 16:20, 228.50   , 225.20   , 223.50   , 216.07   , 868.07   , 652.00   ,   0.00   , 216.07   ,
20.06.2024 16:25, 228.002  , 224.605  , 222.503  , 205.86   , 855.86   , 650.00   ,   0.00   , 205.86   ,
20.06.2024 16:30, 228.30   , 225.30   , 223.00   , 212.55   , 892.55   , 680.00   ,   0.00   , 212.55   ,
20.06.2024 16:35, 228.301  , 225.603  , 223.399  , 193.21   , 773.21   , 580.00   ,   0.00   , 193.21   ,
20.06.2024 16:40, 228.40   , 226.10   , 223.20   , 191.63   , 757.63   , 566.00   ,   0.00   , 191.63   ,
20.06.2024 16:45, 228.198  , 225.895  , 223.598  , 152.96   , 728.96   , 576.00   ,   0.00   , 152.96   ,
20.06.2024 16:50, 227.90   , 225.10   , 223.30   , 176.50   , 806.50   , 630.00   ,   0.00   , 176.50   ,
20.06.2024 16:55, 227.597  , 225.30   , 222.699  , 159.47   , 739.47   , 580.00   ,   0.00   , 159.47   ,
20.06.2024 17:00, 227.10   , 225.30   , 222.50   , 173.92   , 771.92   , 598.00   ,   0.00   , 173.92   ,
20.06.2024 17:05, 227.503  , 225.40   , 223.302  , 118.20   , 746.20   , 628.00   ,   0.00   , 118.20   ,
20.06.2024 17:10, 227.90   , 225.40   , 223.60   ,  97.81   , 775.81   , 678.00   ,   0.00   ,  97.81   ,
20.06.2024 17:15, 228.506  , 226.001  , 222.902  ,  80.90   , 740.90   , 660.00   ,   0.00   ,  80.90   ,
20.06.2024 17:20, 229.40   , 226.10   , 223.20   ,  72.53   , 790.53   , 718.00   ,   0.00   ,  72.53   ,
20.06.2024 17:25, 229.204  , 225.903  , 223.503  ,  66.04   , 772.04   , 706.00   ,   0.00   ,  66.04   ,
20.06.2024 17:30, 229.80   , 226.30   , 223.90   ,  63.27   , 755.27   , 692.00   ,   0.00   ,  63.27   ,
20.06.2024 17:35, 230.201  , 226.205  , 224.298  ,  53.13   , 795.13   , 742.00   ,   0.00   ,  53.13   ,
20.06.2024 17:40, 230.30   , 226.90   , 224.00   ,  44.83   , 742.83   , 698.00   ,   0.00   ,  44.83   ,
20.06.2024 17:45, 230.498  , 226.901  , 224.601  ,  39.17   , 779.17   , 740.00   ,   0.00   ,  39.17   ,
20.06.2024 17:50, 230.20   , 227.10   , 224.80   ,  31.28   , 727.28   , 696.00   ,   0.00   ,  31.28   ,
20.06.2024 17:55, 230.009  , 227.901  , 224.905  ,  26.20   , 756.20   , 730.00   ,   0.00   ,  26.20   ,
20.06.2024 18:00, 231.30   , 228.10   , 225.60   ,  24.17   , 734.17   , 710.00   ,   0.00   ,  24.17   ,
20.06.2024 18:05, 232.299  , 229.003  , 226.898  ,  21.39   , 603.39   , 582.00   ,   0.00   ,  21.39   ,
20.06.2024 18:10, 232.10   , 229.50   , 226.60   ,  17.78   , 505.78   , 488.00   ,   0.00   ,  17.78   ,
20.06.2024 18:15, 231.297  , 228.593  , 225.195  ,  14.05   , 686.05   , 672.00   ,   0.00   ,  14.05   ,
20.06.2024 18:20, 230.90   , 227.50   , 224.50   ,  10.17   , 540.17   , 530.00   ,   0.00   ,  10.17   ,
20.06.2024 18:25, 230.398  , 227.595  , 224.499  ,   6.66   , 596.66   , 590.00   ,   0.00   ,   6.66   ,
20.06.2024 18:30, 230.10   , 226.90   , 224.30   ,   3.72   , 427.72   , 424.00   ,   0.00   ,   3.72   ,
20.06.2024 18:35, 228.66   , 225.482  , 223.098  ,   0.78   , 206.78   , 206.00   ,   0.00   ,   0.78   ,
20.06.2024 18:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 206.00   , 206.00   ,   0.00   ,   0.00   ,
20.06.2024 18:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 208.00   , 208.00   ,   0.00   ,   0.00   ,
20.06.2024 18:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 342.00   , 342.00   ,   0.00   ,   0.00   ,
20.06.2024 18:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 396.00   , 396.00   ,   0.00   ,   0.00   ,
20.06.2024 19:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 338.00   , 338.00   ,   0.00   ,   0.00   ,
20.06.2024 19:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 324.00   , 324.00   ,   0.00   ,   0.00   ,
20.06.2024 19:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 276.00   , 276.00   ,   0.00   ,   0.00   ,
20.06.2024 19:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
20.06.2024 19:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 250.00   , 250.00   ,   0.00   ,   0.00   ,
20.06.2024 19:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
20.06.2024 19:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 258.00   , 258.00   ,   0.00   ,   0.00   ,
20.06.2024 19:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 264.00   , 264.00   ,   0.00   ,   0.00   ,
20.06.2024 19:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 120.00   , 120.00   ,   0.00   ,   0.00   ,
20.06.2024 19:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 110.00   , 110.00   ,   0.00   ,   0.00   ,
20.06.2024 19:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 114.00   , 114.00   ,   0.00   ,   0.00   ,
20.06.2024 19:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 228.00   , 228.00   ,   0.00   ,   0.00   ,
20.06.2024 20:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 300.00   , 300.00   ,   0.00   ,   0.00   ,
20.06.2024 20:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
20.06.2024 20:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 248.00   , 248.00   ,   0.00   ,   0.00   ,
20.06.2024 20:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 246.00   , 246.00   ,   0.00   ,   0.00   ,
20.06.2024 20:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 244.00   , 244.00   ,   0.00   ,   0.00   ,
20.06.2024 20:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 250.00   , 250.00   ,   0.00   ,   0.00   ,
20.06.2024 20:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 250.00   , 250.00   ,   0.00   ,   0.00   ,
20.06.2024 20:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 252.00   , 252.00   ,   0.00   ,   0.00   ,
20.06.2024 20:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 116.00   , 116.00   ,   0.00   ,   0.00   ,
20.06.2024 20:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 104.00   , 104.00   ,   0.00   ,   0.00   ,
20.06.2024 20:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
20.06.2024 20:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
20.06.2024 21:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 280.00   , 280.00   ,   0.00   ,   0.00   ,
20.06.2024 21:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 232.00   , 232.00   ,   0.00   ,   0.00   ,
20.06.2024 21:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 222.00   , 222.00   ,   0.00   ,   0.00   ,
20.06.2024 21:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 138.00   , 138.00   ,   0.00   ,   0.00   ,
20.06.2024 21:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 152.00   , 152.00   ,   0.00   ,   0.00   ,
20.06.2024 21:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 220.00   , 220.00   ,   0.00   ,   0.00   ,
20.06.2024 21:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 240.00   , 240.00   ,   0.00   ,   0.00   ,
20.06.2024 21:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
20.06.2024 21:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
20.06.2024 21:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 104.00   , 104.00   ,   0.00   ,   0.00   ,
20.06.2024 21:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 104.00   , 104.00   ,   0.00   ,   0.00   ,
20.06.2024 21:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 102.00   , 102.00   ,   0.00   ,   0.00   ,
20.06.2024 22:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 254.00   , 254.00   ,   0.00   ,   0.00   ,
20.06.2024 22:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 246.00   , 246.00   ,   0.00   ,   0.00   ,
20.06.2024 22:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 274.00   , 274.00   ,   0.00   ,   0.00   ,
20.06.2024 22:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 326.00   , 326.00   ,   0.00   ,   0.00   ,
20.06.2024 22:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 214.00   , 214.00   ,   0.00   ,   0.00   ,
20.06.2024 22:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 214.00   , 214.00   ,   0.00   ,   0.00   ,
20.06.2024 22:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 112.00   , 112.00   ,   0.00   ,   0.00   ,
20.06.2024 22:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 100.00   , 100.00   ,   0.00   ,   0.00   ,
20.06.2024 22:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 106.00   , 106.00   ,   0.00   ,   0.00   ,
20.06.2024 22:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 268.00   , 268.00   ,   0.00   ,   0.00   ,
20.06.2024 22:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 264.00   , 264.00   ,   0.00   ,   0.00   ,
20.06.2024 22:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 228.00   , 228.00   ,   0.00   ,   0.00   ,
20.06.2024 23:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 224.00   , 224.00   ,   0.00   ,   0.00   ,
20.06.2024 23:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 120.00   , 120.00   ,   0.00   ,   0.00   ,
20.06.2024 23:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 172.00   , 172.00   ,   0.00   ,   0.00   ,
20.06.2024 23:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 222.00   , 222.00   ,   0.00   ,   0.00   ,
20.06.2024 23:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 228.00   , 228.00   ,   0.00   ,   0.00   ,
20.06.2024 23:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 230.00   , 230.00   ,   0.00   ,   0.00   ,
20.06.2024 23:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 110.00   , 110.00   ,   0.00   ,   0.00   ,
20.06.2024 23:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 104.00   , 104.00   ,   0.00   ,   0.00   ,
20.06.2024 23:40,   0.00   ,   0.00   ,   0.00   ,   0.00   , 106.00   , 106.00   ,   0.00   ,   0.00   ,
20.06.2024 23:45,   0.00   ,   0.00   ,   0.00   ,   0.00   , 156.00   , 156.00   ,   0.00   ,   0.00   ,
20.06.2024 23:50,   0.00   ,   0.00   ,   0.00   ,   0.00   , 312.00   , 312.00   ,   0.00   ,   0.00   ,
20.06.2024 23:55,   0.00   ,   0.00   ,   0.00   ,   0.00   , 236.00   , 236.00   ,   0.00   ,   0.00   ,
SUM,35247.659  ,34828.731  ,34557.264  ,62978.77   ,128300.77   ,65322.00   ,   4.00   ,62982.77   ,
21.06.2024 00:00,   0.00   ,   0.00   ,   0.00   ,   0.00   , 230.00   , 230.00   ,   0.00   ,   0.00   ,
21.06.2024 00:05,   0.00   ,   0.00   ,   0.00   ,   0.00   , 176.00   , 176.00   ,   0.00   ,   0.00   ,
21.06.2024 00:10,   0.00   ,   0.00   ,   0.00   ,   0.00   , 124.00   , 124.00   ,   0.00   ,   0.00   ,
21.06.2024 00:15,   0.00   ,   0.00   ,   0.00   ,   0.00   , 220.00   , 220.00   ,   0.00   ,   0.00   ,
21.06.2024 00:20,   0.00   ,   0.00   ,   0.00   ,   0.00   , 238.00   , 238.00   ,   0.00   ,   0.00   ,
21.06.2024 00:25,   0.00   ,   0.00   ,   0.00   ,   0.00   , 242.00   , 242.00   ,   0.00   ,   0.00   ,
21.06.2024 00:30,   0.00   ,   0.00   ,   0.00   ,   0.00   , 152.00   , 152.00   ,   0.00   ,   0.00   ,
21.06.2024 00:35,   0.00   ,   0.00   ,   0.00   ,   0.00   , 106.00   , 106.00   ,   0.00   ,   0.00   ,
